#TE	Order	Superfamily	Clade	Complete	Strand	Domains
TE_00003339|Bnigr_chr_4:36778874..36786116#LTR/Gypsy	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00003340|Bnigr_chr_1:8846626..8852025#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00003355|Bnigr_chr_8:16016345..16003005#DNA/Helitron	LTR	Copia	Bianca	no	+	INT|Bianca RT|Bianca
TE_00003356|Bnigr_chr_1:16175699..16180449#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003356|Bnigr_chr_1:17766000..17770766#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003356|Bnigr_chr_1:4156177..4160937#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003371|Bnigr_chr_3:22961291..22966382#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00003373|Bnigr_chr_6:17658040..17664303#LTR/Gypsy	LTR	Gypsy	Tekay	no	-	RT|Tekay RH|Tekay INT|Tekay
TE_00003378|Bnigr_chr_1:1695759..1700372#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003378|Bnigr_chr_3:25475786..25480399#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003380|Bnigr_chr_4:31326128..31330588#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003382|Bnigr_chr_5:8814942..8819497#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003382|Bnigr_chr_8:11929136..11933689#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003383|Bnigr_chr_1:29501655..29509366#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00003392|Bnigr_chr_8:19346485..19351133#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003392|Bnigr_chr_8:22173955..22178610#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003394|Bnigr_chr_5:16164276..16167918#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00003396|Bnigr_chr_2:25881792..25885236#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00003398|Bnigr_chr_4:39499625..39504512#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003398|Bnigr_chr_7:23964874..23969703#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003402|Bnigr_chr_8:22325992..22337909#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00003403|Bnigr_chr_6:16843200..16847964#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM CHDCR|CRM
TE_00003407|Bnigr_chr_5:29465042..29453136#DNA/Helitron	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003410|Bnigr_chr_1:24214675..24222347#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila
TE_00003410|Bnigr_chr_4:40249204..40257707#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila
TE_00003411|Bnigr_chr_7:2569039..2579096#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00003413|Bnigr_chr_4:4965597..4970859#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00003441|Bnigr_chr_3:38599609..38605976#LTR/Copia	mixture	mixture	unknown	unknown	+	GAG|Bianca RH|LINE
TE_00003442|Bnigr_chr_1:28724189..28733376#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00003442|Bnigr_chr_6:16950804..16960644#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00003443|Bnigr_chr_6:9262510..9265282#DNA/DTC	TIR	EnSpm_CACTA	unknown	unknown	+	TPase|EnSpm_CACTA
TE_00003452|Bnigr_chr_2:29560310..29567229#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00003454|Bnigr_chr_1:11894817..11903815#LTR/Copia	LTR	Copia	SIRE	yes	-	GAG|SIRE PROT|SIRE INT|SIRE RT|SIRE RH|SIRE
TE_00003454|Bnigr_chr_8:14037636..14047229#LTR/Copia	LTR	Copia	SIRE	yes	-	GAG|SIRE PROT|SIRE INT|SIRE RT|SIRE RH|SIRE
TE_00003457|Bnigr_chr_6:4561446..4565949#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003458|Bnigr_chr_8:20512684..20518853#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003463|Bnigr_chr_7:15394705..15399225#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00003466|Bnigr_chr_4:23303708..23309652#LTR/unknown	LTR	Copia	Tork	no	+	RH|Tork
TE_00003467|Bnigr_chr_2:17161949..17145960#DNA/Helitron	Helitron	unknown	unknown	unknown	?	PROT|Athila HEL1|Helitron HEL2|Helitron
TE_00003473|Bnigr_chr_5:4844521..4848784#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00003473|Bnigr_chr_5:4844522..4848783#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00003473|Bnigr_chr_6:7917273..7921536#DNA/DTM	TIR	EnSpm_CACTA	unknown	unknown	-	TPase|EnSpm_CACTA
TE_00003480|Bnigr_chr_2:27361002..27364696#LTR/Gypsy	LTR	Gypsy	CRM	no	-	GAG|CRM CHDCR|CRM
TE_00003481|Bnigr_chr_5:17984129..17988803#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003481|Bnigr_chr_6:31411006..31415841#LTR/Copia	LTR	Copia	Ivana	no	?	RH|Ivana RT|Ivana INT|Ivana GAG|Ivana PROT|Ivana
TE_00003483|Bnigr_chr_7:257569..263232#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00003485|Bnigr_chr_6:12859790..12869076#LTR/Gypsy	LTR	Gypsy	Retand	no	-	PROT|Retand RT|Retand aRH|Retand INT|Retand
TE_00003487|Bnigr_chr_3:40691682..40696300#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003494|Bnigr_chr_4:35882060..35885128#LTR/unknown	LTR	Gypsy	CRM	no	-	CHDCR|CRM
TE_00003497|Bnigr_chr_1:10669769..10676338#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00003499|Bnigr_chr_2:12719078..12703693#DNA/Helitron	LINE	unknown	unknown	unknown	-	ENDO|LINE RT|LINE RH|LINE
TE_00003499|Bnigr_chr_4:29024038..29036091#DNA/Helitron	Helitron	unknown	unknown	unknown	+	HEL1|Helitron HEL2|Helitron
TE_00003500|Bnigr_chr_8:40721012..40728840#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003501|Bnigr_chr_4:43614848..43619446#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003508|Bnigr_chr_2:26304070..26310740#LTR/Copia	LTR	Copia	Bianca	yes	+	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00003509|Bnigr_chr_8:45287608..45292766#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003514|Bnigr_chr_4:20343071..20347928#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003515|Bnigr_chr_8:11921042..11923320#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM PROT|CRM
TE_00003516|Bnigr_chr_5:46741728..46748347#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003521|Bnigr_chr_4:11747787..11739320#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00003525|Bnigr_chr_5:42199508..42204325#LTR/Copia	LTR	Copia	Ale	no	+	GAG|Ale PROT|Ale INT|Ale RH|Ale
TE_00003526|Bnigr_chr_6:22819085..22823788#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00003528|Bnigr_chr_8:41637365..41642139#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003529|Bnigr_chr_8:12744950..12749834#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003535|Bnigr_chr_5:36195804..36200964#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003542|Bnigr_chr_1:40327586..40331762#LTR/unknown	LTR	Gypsy	CRM	no	-	INT|CRM
TE_00003543|Bnigr_chr_1:17777516..17781338#LTR/Copia	LTR	Copia	Ivana	no	+	PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003543|Bnigr_chr_2:32399503..32403580#LTR/Copia	LTR	Copia	Ivana	no	-	PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003550|Bnigr_chr_3:18784468..18787711#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	-	TPase|PIF_Harbinger
TE_00003553|Bnigr_chr_7:25972041..25976805#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003557|Bnigr_chr_2:18583391..18597482#DNA/Helitron	LTR	Gypsy	Retand	no	-	GAG|Retand PROT|Retand
TE_00003557|Bnigr_chr_2:24200553..24183167#DNA/Helitron	LTR	Copia	Bianca	no	+	GAG|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00003557|Bnigr_chr_2:7231893..7242077#DNA/Helitron	LTR	Copia	Ale	no	-	RT|Ale RH|Ale INT|CRM GAG|CRM
TE_00003559|Bnigr_chr_1:26616468..26622337#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003559|Bnigr_chr_3:30495116..30501112#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003559|Bnigr_chr_4:42498679..42504515#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003559|Bnigr_chr_5:48979108..48985084#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003560|Bnigr_chr_8:43712535..43718501#LTR/Gypsy	LTR	Gypsy	Reina	yes	+	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00003563|Bnigr_chr_1:29341644..29347823#LTR/Copia	LTR	Copia	Ikeros	no	-	GAG|Ikeros INT|Ikeros RT|Ikeros
TE_00003563|Bnigr_chr_1:4782625..4788798#LTR/Copia	LTR	Copia	Ikeros	no	+	GAG|Ikeros INT|Ikeros
TE_00003563|Bnigr_chr_2:27309745..27315872#LTR/Copia	LTR	Copia	Ikeros	no	+	PROT|Ikeros RT|Ikeros
TE_00003563|Bnigr_chr_3:5418014..5424121#LTR/unknown	LTR	Copia	Ikeros	no	+	PROT|Ikeros RT|Ikeros
TE_00003563|Bnigr_chr_5:10169179..10175251#LTR/Copia	LTR	Copia	Ikeros	no	-	PROT|Ikeros
TE_00003563|Bnigr_chr_5:38151007..38157295#LTR/Copia	LTR	Copia	Ikeros	no	+	PROT|Ikeros
TE_00003563|Bnigr_chr_6:11518226..11524550#LTR/Copia	LTR	Copia	Ikeros	yes	+	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00003563|Bnigr_chr_6:19759789..19765168#LTR/Copia	LTR	Copia	Ikeros	no	-	PROT|Ikeros
TE_00003563|Bnigr_chr_6:20606755..20612935#LTR/Copia	LTR	Copia	Ikeros	no	+	GAG|Ikeros RT|Ikeros
TE_00003563|Bnigr_chr_7:12312131..12318391#LTR/unknown	LTR	Copia	Ikeros	no	-	PROT|Ikeros
TE_00003564|Bnigr_chr_8:34691007..34696181#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00003567|Bnigr_chr_3:18172696..18176418#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00003567|Bnigr_chr_3:18172806..18176319#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00003572|Bnigr_chr_2:19568748..19575153#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca INT|Bianca RT|Bianca RH|Bianca
TE_00003572|Bnigr_chr_5:41849959..41856338#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca INT|Bianca RH|Bianca
TE_00003576|Bnigr_chr_2:18762923..18771399#LTR/Gypsy	LTR	Gypsy	Retand	no	+	GAG|Retand PROT|Retand
TE_00003577|Bnigr_chr_8:27445315..27450093#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003579|Bnigr_chr_1:23903710..23907094#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE
TE_00003579|Bnigr_chr_5:30177787..30181153#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE
TE_00003579|Bnigr_chr_5:47105426..47108795#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE
TE_00003579|Bnigr_chr_7:22533599..22536947#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE
TE_00003579|Bnigr_chr_7:24285696..24289127#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE
TE_00003579|Bnigr_chr_7:24952675..24957686#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE
TE_00003579|Bnigr_chr_8:44365538..44368927#LTR/Copia	LTR	Copia	SIRE	no	+	GAG|SIRE
TE_00003582|Bnigr_chr_8:33460404..33465419#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003583|Bnigr_chr_8:18549446..18567660#DNA/Helitron	LINE	unknown	unknown	unknown	-	TPase|PIF_Harbinger ENDO|LINE RT|LINE
TE_00003588|Bnigr_chr_6:20705067..20709976#DNA/DTA	TIR	hAT	unknown	unknown	+	TPase|hAT
TE_00003590|Bnigr_chr_7:19262251..19265753#LTR/Copia	LTR	Copia	Tork	no	-	GAG|Tork PROT|Tork INT|Tork RT|Tork
TE_00003600|Bnigr_chr_6:23259220..23264331#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00003602|Bnigr_chr_8:12713672..12718459#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003610|Bnigr_chr_6:19363735..19370955#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00003610|Bnigr_chr_7:15842297..15849517#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00003610|Bnigr_chr_7:17386713..17393751#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00003610|Bnigr_chr_8:28157299..28164519#LTR/Gypsy	LTR	Gypsy	CRM	yes	-	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM CHDCR|CRM
TE_00003613|Bnigr_chr_2:1687386..1692480#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003613|Bnigr_chr_2:8749450..8754843#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003615|Bnigr_chr_2:23258450..23263145#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003618|Bnigr_chr_1:36645972..36647116#DNA/DTA	LINE	unknown	unknown	unknown	+	RH|LINE
TE_00003620|Bnigr_chr_8:38757830..38763690#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca
TE_00003622|Bnigr_chr_5:42993960..42999210#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00003632|Bnigr_chr_3:37171071..37176529#LTR/Gypsy	LTR	Gypsy	Reina	yes	-	GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina
TE_00003633|Bnigr_chr_1:24401897..24406592#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003634|Bnigr_chr_2:42424143..42428641#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003637|Bnigr_chr_3:7877501..7881665#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00003643|Bnigr_chr_4:18326929..18335908#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00003645|Bnigr_chr_3:24487774..24492724#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003651|Bnigr_chr_2:2613906..2618599#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003653|Bnigr_chr_1:25990460..25995350#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003653|Bnigr_chr_1:35622874..35627869#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003655|Bnigr_chr_8:44040090..44051957#LTR/Gypsy	LTR	Gypsy	Retand	yes	-	GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand
TE_00003657|Bnigr_chr_4:33439298..33446311#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00003657|Bnigr_chr_4:40493975..40502451#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00003657|Bnigr_chr_5:29691118..29699292#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00003657|Bnigr_chr_5:31071198..31078835#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00003657|Bnigr_chr_6:22093583..22101141#LTR/Gypsy	LTR	Gypsy	Athila	no	-	GAG|Athila PROT|Athila
TE_00003657|Bnigr_chr_8:37405440..37412640#LTR/Gypsy	LTR	Gypsy	Athila	no	+	GAG|Athila PROT|Athila
TE_00003658|Bnigr_chr_2:19156019..19161913#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003658|Bnigr_chr_7:10242578..10248472#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003658|Bnigr_chr_7:11391968..11397992#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003658|Bnigr_chr_8:31097209..31103101#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003660|Bnigr_chr_4:38105023..38097917#DNA/Helitron	LINE	unknown	unknown	unknown	-	RH|LINE
TE_00003663|Bnigr_chr_8:28474960..28483032#LTR/Gypsy	LTR	Gypsy	Tekay	yes	-	GAG|Tekay PROT|Tekay RT|Tekay RH|Tekay INT|Tekay CHD|Tekay
TE_00003677|Bnigr_chr_8:36622727..36627748#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003683|Bnigr_chr_4:42003516..42008200#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003683|Bnigr_chr_6:24238594..24243204#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003691|Bnigr_chr_1:40741731..40746618#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003691|Bnigr_chr_4:26090689..26095596#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003691|Bnigr_chr_8:34721901..34726803#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003694|Bnigr_chr_3:33747825..33754022#LTR/Copia	LTR	Copia	Bianca	no	-	GAG|Bianca
TE_00003695|Bnigr_chr_8:35318943..35323990#LTR/Gypsy	LTR	Gypsy	CRM	yes	+	GAG|CRM PROT|CRM RT|CRM RH|CRM INT|CRM
TE_00003702|Bnigr_chr_1:7108055..7111233#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	-	TPase|MuDR_Mutator
TE_00003707|Bnigr_chr_3:41879764..41883858#LTR/Copia	LTR	Copia	SIRE	no	-	GAG|SIRE
TE_00003709|Bnigr_chr_8:25919163..25924092#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003712|Bnigr_chr_3:41337965..41342087#DNA/DTM	TIR	MuDR_Mutator	unknown	unknown	+	TPase|MuDR_Mutator
TE_00003713|Bnigr_chr_7:20501028..20507449#DNA/Helitron	LTR	Gypsy	Athila	no	+	GAG|Athila
TE_00003716|Bnigr_chr_1:18029444..18034125#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003716|Bnigr_chr_6:21448306..21452963#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003720|Bnigr_chr_7:10249623..10255155#LTR/Copia	LTR	Copia	Bianca	no	+	GAG|Bianca RT|Bianca
TE_00003724|Bnigr_chr_8:13203666..13208504#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003733|Bnigr_chr_6:3765916..3770449#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003734|Bnigr_chr_6:1212703..1218435#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003736|Bnigr_chr_3:35850707..35857186#LTR/Copia	LTR	Copia	Ale	yes	?	GAG|Ale CHDCR|CRM PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003736|Bnigr_chr_6:348122..353774#LTR/Copia	LTR	Copia	Ale	yes	+	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003742|Bnigr_chr_3:29284419..29291406#LTR/Copia	LTR	Copia	Ikeros	yes	-	GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros
TE_00003745|Bnigr_chr_4:35682961..35687619#LTR/Copia	LTR	Copia	Ivana	yes	-	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003748|Bnigr_chr_2:17109506..17113813#LTR/Gypsy	LTR	Gypsy	CRM	no	+	GAG|CRM
TE_00003751|Bnigr_chr_4:21533392..21537876#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003751|Bnigr_chr_6:14814434..14818929#LTR/Copia	LTR	Copia	Ale	yes	-	GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale
TE_00003752|Bnigr_chr_1:6023467..6026629#DNA/DTC	LINE	unknown	unknown	unknown	+	ENDO|LINE
TE_00003753|Bnigr_chr_4:41209426..41214565#LTR/Copia	LTR	Copia	Tork	yes	+	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003753|Bnigr_chr_5:28138147..28143312#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003753|Bnigr_chr_5:36445578..36450744#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003753|Bnigr_chr_8:8343414..8348629#LTR/Copia	LTR	Copia	Tork	yes	-	GAG|Tork PROT|Tork INT|Tork RT|Tork RH|Tork
TE_00003757|Bnigr_chr_2:50705497..50706017#MITE/DTM	LTR	Copia	Bianca	no	-	PROT|Bianca
TE_00003758|Bnigr_chr_4:23871088..23875801#LTR/Copia	LTR	Copia	Ivana	yes	+	GAG|Ivana PROT|Ivana INT|Ivana RT|Ivana RH|Ivana
TE_00003763|Bnigr_chr_2:25643559..25647776#DNA/DTH	TIR	PIF_Harbinger	unknown	unknown	+	TPase|PIF_Harbinger
TE_00003764|Bnigr_chr_4:24438746..24442322#LTR/unknown	LTR	Copia	Ale	no	+	INT|Ale RT|Ale RH|Ale
TE_00003766|Bnigr_chr_3:22268135..22273797#LTR/Copia	LTR	Copia	Bianca	yes	-	GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca
